184.005,31.28599722,121.2089467,-70027.8,579467,25.537,2.991,3.59,25.712,-0.172,-0.141,-9.873,-1.415,-0.223,-9.771, 
185.005,31.2859425,121.2089062,-70575,579062,24.226,3.033,3.394,24.415,-0.4,-0.22,-10.424,-1.623,-0.395,-10.299, 
186.005,31.2858977,121.2088675,-71023,578675,20.353,3.893,3.321,20.722,-0.651,-0.322,-9.926,-1.762,-0.541,-9.78, 
187.005,31.2858566,121.2088354,-71434,578354,18.16,4.072,3.41,18.611,-0.265,-0.936,-9.318,-1.276,-1.209,-9.202, 
188.005,31.28581166,121.2088118,-71883.4,578118,18.116,3.263,3.46,18.408,0.579,-0.443,-9.991,-0.397,-0.677,-9.987, 
189.005,31.28575937,121.2087926,-72406.3,577926,21.768,2.458,3.201,21.907,1.35,0.039,-9.579,0.481,-0.034,-9.661, 
190.005,31.28569503,121.208773,-73049.7,577730,25.382,1.445,3.468,25.423,0.401,0.585,-9.692,-0.521,0.791,-9.672, 
191.005,31.28562411,121.2087467,-73758.9,577467,27.817,0.761,3.419,27.827,0.465,0.573,-9.806,-0.504,0.872,-9.782, 
192.005,31.28555471,121.2087121,-74452.9,577121,28.439,0.666,3.327,28.446,-0.454,0.349,-9.668,-1.494,0.593,-9.55, 
193.005,31.28550124,121.2086696,-74987.6,576696,26.583,0.48,3.48,26.588,-0.39,-0.067,-9.581,-1.446,0.034,-9.479, 
194.005,31.28546275,121.2086243,-75372.5,576243,22.88,0.766,3.382,22.892,-1.167,0.108,-9.523,-2.213,0.158,-9.335, 
195.005,31.28542414,121.2085905,-75758.6,575905,16.001,1.296,3.345,16.053,-1.749,0.069,-9.834,-2.909,0.129,-9.555, 
196.005,31.28538611,121.2085663,-76138.9,575663,14.932,0.967,2.903,14.963,-2.257,-0.365,-13.188,-3.783,-0.348,-12.834, 
197.005,31.28535176,121.2085409,-76482.4,575409,14.729,0.391,3.313,14.735,-0.248,1.191,-10.464,-1.368,1.218,-10.374, 
198.005,31.28532519,121.2085079,-76748.1,575079,16.942,-0.28,2.875,16.945,0.715,2.071,-9.572,-0.257,2.221,-9.562, 
199.005,31.28531476,121.2084615,-76852.4,574615,18.121,-0.355,2.936,18.125,0.033,2.108,-9.901,-0.994,2.337,-9.8, 
200.005,31.28532398,121.2084145,-76760.2,574145,16.911,0.153,2.783,16.912,-0.524,0.674,-9.894,-1.556,0.82,-9.774, 
201.005,31.28534184,121.2083715,-76581.6,573715,14.866,0.596,2.696,14.878,-1.165,0.357,-6.949,-1.955,0.497,-6.76, 
202.005,31.28536003,121.2083285,-76399.7,573285,15.042,0.79,2.921,15.063,0.678,-0.097,-10.295,-0.371,0.144,-10.31, 
203.005,31.28537738,121.2082754,-76226.2,572754,20.204,0.644,2.508,20.214,1.159,-0.081,-10.048,0.175,0.226,-10.111, 
204.005,31.28539562,121.2082087,-76043.8,572087,23.789,0.46,2.292,23.794,0.859,-0.389,-9.995,-0.181,-0.131,-10.037, 
205.005,31.2854133,121.2081339,-75867,571339,25.349,0.341,2.031,25.352,0.214,-0.276,-9.861,-0.875,-0.063,-9.828, 
206.005,31.28542664,121.2080544,-75733.6,570544,26.216,0.166,1.866,26.216,-0.135,-0.746,-10.024,-1.261,-0.514,-9.96, 
207.005,31.28543592,121.2079759,-75640.8,569759,24.884,0.213,1.68,24.884,0.075,-0.375,-9.114,-0.959,-0.12,-9.07, 
208.005,31.28543992,121.2079022,-75600.8,569022,23.741,0.253,1.743,23.742,-0.42,-0.423,-9.706,-1.528,-0.152,-9.602, 
209.005,31.28544158,121.2078335,-75584.2,568335,22.249,0.346,1.492,22.252,-0.024,-0.448,-9.276,-1.078,-0.188,-9.222, 
210.005,31.28544184,121.2077679,-75581.6,567679,23.062,0.486,1.454,23.068,0.94,-0.127,-10.012,-0.057,0.2,-10.054, 
211.005,31.28543899,121.2077023,-75610.1,567023,21.793,0.632,1.416,21.802,-0.978,-0.161,-9.669,-2.115,0.133,-9.486, 
212.005,31.28543643,121.2076475,-75635.7,566475,17.6,0.823,1.416,17.619,0.045,-0.212,-9.252,-1.007,0.105,-9.199, 
